"reaction","days","subj"
292.0619891651554,6,"S000351"
336.6179019645063,7,"S000351"
309.0710501823796,8,"S000351"
350.43151838667757,9,"S000351"
253.0169379099967,0,"S000352"
229.08217041543338,1,"S000352"
268.1678243513193,2,"S000352"
314.51050936186783,3,"S000352"
328.047756180681,4,"S000352"
299.53913202121646,5,"S000352"
386.7834679877758,6,"S000352"
383.7893891178088,7,"S000352"
376.7159802710471,8,"S000352"
405.4113502447186,9,"S000352"
298.14384645686397,0,"S000353"
235.30498917720362,1,"S000353"
277.79493211409584,2,"S000353"
251.1067850828067,3,"S000353"
271.28560798491935,4,"S000353"
321.67148724815837,5,"S000353"
341.43750686278713,6,"S000353"
275.45462870689977,7,"S000353"
243.2302013334915,8,"S000353"
302.78743793978896,9,"S000353"
221.05336862715197,0,"S000354"
245.38999105778555,1,"S000354"
242.78317047293476,2,"S000354"
300.04944942811477,3,"S000354"
235.17345020197067,4,"S000354"
253.23118882222832,5,"S000354"
218.11535214452363,6,"S000354"
259.9531204360324,7,"S000354"
194.9731487865696,8,"S000354"
224.7477232592269,9,"S000354"
266.724488024298,0,"S000355"
264.5058251869983,1,"S000355"
311.35478814841076,2,"S000355"
335.6056454992476,3,"S000355"
335.4177755574794,4,"S000355"
343.43461234395903,5,"S000355"
367.7982333997493,6,"S000355"
367.2982216876967,7,"S000355"
331.65787056749014,8,"S000355"
373.87667688219284,9,"S000355"
221.6616290917039,0,"S000356"
245.1491029291999,1,"S000356"
257.0504166437013,2,"S000356"
211.17120378381148,3,"S000356"
214.39233245439684,4,"S000356"
314.27770083454203,5,"S000356"
271.4572959380002,6,"S000356"
264.3808904987049,7,"S000356"
307.1093074037382,8,"S000356"
293.6743918413163,9,"S000356"
246.3955104880368,0,"S000357"
188.6030565309709,1,"S000357"
254.87640414721852,2,"S000357"
307.8054139204492,3,"S000357"
279.4976233650488,4,"S000357"
240.23043114974962,5,"S000357"
299.82704433571035,6,"S000357"
319.1473216916406,7,"S000357"
301.7364134485363,8,"S000357"
329.05205829040676,9,"S000357"
256.2877492035148,0,"S000358"
322.22477220325806,1,"S000358"
322.3513031430589,2,"S000358"
291.1181311703582,3,"S000358"
306.61428280517396,4,"S000358"
305.46567744338324,5,"S000358"
350.79890748067544,6,"S000358"
345.0712758324984,7,"S000358"
389.7998308725004,8,"S000358"
436.8452746756193,9,"S000358"
214.64941227987887,0,"S000359"
304.82504042358124,1,"S000359"
318.6441684300886,2,"S000359"
274.0343208298331,3,"S000359"
319.64456226730243,4,"S000359"
340.2877724905034,5,"S000359"
376.01631545641555,6,"S000359"
366.7788236170716,7,"S000359"
412.7252493988818,8,"S000359"
435.15267800308806,9,"S000359"
266.8993735502085,0,"S000360"
310.5447220534919,1,"S000360"
339.20325054303277,2,"S000360"
373.41276011691406,3,"S000360"
386.2203964511507,4,"S000360"
367.2625604537904,5,"S000360"
370.72301194629705,6,"S000360"
382.17021080345893,7,"S000360"
443.5929464593444,8,"S000360"
496.7016632643085,9,"S000360"
240.70416828935117,0,"S000361"
222.96124166664913,1,"S000361"
222.5127910875205,2,"S000361"
319.57831756526593,3,"S000361"
260.3829550240599,4,"S000361"
253.06128557869508,5,"S000361"
281.53782800027176,6,"S000361"
300.18958483509556,7,"S000361"
268.02924539405984,8,"S000361"
285.7691017330754,9,"S000361"
260.68525718894256,0,"S000362"
260.6597398077496,1,"S000362"
258.83479997926804,2,"S000362"
300.90015351124555,3,"S000362"
330.8842940376913,4,"S000362"
337.4582813850792,5,"S000362"
408.8162160784606,6,"S000362"
395.6101867074329,7,"S000362"
442.8771356186237,8,"S000362"
419.62315952137,9,"S000362"
206.20367298611686,0,"S000363"
274.5106394492557,1,"S000363"
218.80206405345507,2,"S000363"
228.97309014957497,3,"S000363"
243.7851121459441,4,"S000363"
233.91272643573313,5,"S000363"
247.65937867036018,6,"S000363"
264.6733361369067,7,"S000363"
265.62660394852975,8,"S000363"
278.49608561342336,9,"S000363"
209.13565913855078,0,"S000364"
218.73071810962466,1,"S000364"
203.79529162199253,2,"S000364"
310.19776584769534,3,"S000364"
285.42042390811065,4,"S000364"
317.96150975302646,5,"S000364"
363.2210702684543,6,"S000364"
366.6957553055001,7,"S000364"
390.6562401681385,8,"S000364"
374.6227631057104,9,"S000364"
257.5968575262367,0,"S000365"
205.50693114259855,1,"S000365"
339.58960616298464,2,"S000365"
269.5207489258981,3,"S000365"
283.04300751864366,4,"S000365"
284.2772054200092,5,"S000365"
272.1047449551719,6,"S000365"
319.13074307377366,7,"S000365"
283.2569056422233,8,"S000365"
331.9002218639232,9,"S000365"
260.5334514336106,0,"S000366"
272.37781970516966,1,"S000366"
301.1982667890783,2,"S000366"
339.8768676501459,3,"S000366"
321.4631670250032,4,"S000366"
304.8460193887635,5,"S000366"
375.00476573890535,6,"S000366"
380.17926340001276,7,"S000366"
385.7959929383777,8,"S000366"
367.67342134185867,9,"S000366"
205.711146265918,0,"S000367"
237.40258931568727,1,"S000367"
233.61881349364683,2,"S000367"
239.26781832453273,3,"S000367"
236.410697321692,4,"S000367"
264.00603067343474,5,"S000367"
227.70933183590415,6,"S000367"
214.0199679748554,7,"S000367"
283.0121615488444,8,"S000367"
272.7063081386711,9,"S000367"
276.5380492861492,0,"S000368"
251.94264954886063,1,"S000368"
255.37366746762407,2,"S000368"
261.9663816003215,3,"S000368"
221.16570104253094,4,"S000368"
271.83050383560607,5,"S000368"
295.5785678049668,6,"S000368"
282.28913039276654,7,"S000368"
193.57154552039952,8,"S000368"
254.0004656505788,9,"S000368"
279.72731106012606,0,"S000369"
308.3887491222416,1,"S000369"
299.250978817398,2,"S000369"
287.12528932875307,3,"S000369"
342.832721454812,4,"S000369"
286.24593261374025,5,"S000369"
316.9765139499238,6,"S000369"
283.8427038554229,7,"S000369"
339.24588512810584,8,"S000369"
289.36802414477216,9,"S000369"
222.29543155103354,0,"S000370"
239.3111014240076,1,"S000370"
281.74420775069245,2,"S000370"
251.5068844798184,3,"S000370"
277.78399565911303,4,"S000370"
269.39283118187336,5,"S000370"
337.3793244880952,6,"S000370"
343.53427938408794,7,"S000370"
317.8946258815212,8,"S000370"
327.4868649575656,9,"S000370"
214.7790566693915,0,"S000371"
244.84507752561979,1,"S000371"
253.66501264089914,2,"S000371"
278.23591579372135,3,"S000371"
251.30652393231705,4,"S000371"
254.85665820718316,5,"S000371"
291.9256705363113,6,"S000371"
277.5307152773323,7,"S000371"
328.73995927887313,8,"S000371"
304.2106640183021,9,"S000371"
241.0035111496735,0,"S000372"
242.79306262814876,1,"S000372"
265.0285477115005,2,"S000372"
284.2015333058398,3,"S000372"
290.18509117751415,4,"S000372"
270.68842785078596,5,"S000372"
315.79359580404144,6,"S000372"
335.71574896154107,7,"S000372"
346.9908618833383,8,"S000372"
308.3544689163919,9,"S000372"
252.51494385368443,0,"S000373"
252.60691250500412,1,"S000373"
229.4023296529436,2,"S000373"
278.97464961101946,3,"S000373"
306.7599813059094,4,"S000373"
320.7279304031209,5,"S000373"
354.64571274692605,6,"S000373"
414.465556888885,7,"S000373"
327.5423758610986,8,"S000373"
338.13034828670334,9,"S000373"
264.47532748267247,0,"S000374"
252.21396972353526,1,"S000374"
259.6096327916253,2,"S000374"
254.906341602266,3,"S000374"
307.5654715191292,4,"S000374"
309.1318073217938,5,"S000374"
330.1669475635107,6,"S000374"
364.51967353677725,7,"S000374"
351.0272321071313,8,"S000374"
369.60832091185426,9,"S000374"
242.92420629273724,0,"S000375"
269.17185936785995,1,"S000375"
290.6392014805507,2,"S000375"
288.6505966011248,3,"S000375"
293.6910231109251,4,"S000375"
323.49093345656917,5,"S000375"
292.31800552298614,6,"S000375"
271.1246088638674,7,"S000375"
268.8061667330806,8,"S000375"
315.55608285459755,9,"S000375"
226.77046800169083,0,"S000376"
229.0804397517149,1,"S000376"
229.7025804931177,2,"S000376"
220.83270486138693,3,"S000376"
222.0815852804356,4,"S000376"
186.48323412531118,5,"S000376"
264.9950849297807,6,"S000376"
217.73054947685577,7,"S000376"
237.28995949792278,8,"S000376"
249.02931075514516,9,"S000376"
251.95099245979324,0,"S000377"
219.69833523411603,1,"S000377"
267.86300232430915,2,"S000377"
224.0829995610861,3,"S000377"
280.4837509197517,4,"S000377"
260.47125626216894,5,"S000377"
208.96640513173548,6,"S000377"
272.0359981492793,7,"S000377"
278.35343673768637,8,"S000377"
306.7117494798267,9,"S000377"
315.88852158776564,0,"S000378"
297.0172178047215,1,"S000378"
313.6231176759822,2,"S000378"
385.8745830634609,3,"S000378"
354.9333240711291,4,"S000378"
396.5409147297376,5,"S000378"
410.0937842627719,6,"S000378"
400.10635371114785,7,"S000378"
407.3684140422636,8,"S000378"
413.7163100499464,9,"S000378"
267.98038274016994,0,"S000379"
252.0217421603699,1,"S000379"
271.95317358897483,2,"S000379"
253.65709577940095,3,"S000379"
263.9570093780772,4,"S000379"
292.36905822508356,5,"S000379"
277.5553238843544,6,"S000379"
289.78487152927914,7,"S000379"
344.30990429772646,8,"S000379"
322.27422490671927,9,"S000379"
261.19864254061275,0,"S000380"
225.15403431620314,1,"S000380"
336.50973879734767,2,"S000380"
331.5360693990725,3,"S000380"
307.2423058641925,4,"S000380"
368.0630928903172,5,"S000380"
342.28635928303027,6,"S000380"
369.55850985236486,7,"S000380"
398.34922350703334,8,"S000380"
445.4328137696914,9,"S000380"
241.75975380736224,0,"S000381"
219.77353188406812,1,"S000381"
311.7347865525502,2,"S000381"
278.7890000499066,3,"S000381"
293.32177264708906,4,"S000381"
304.83610128219897,5,"S000381"
354.8892955539991,6,"S000381"
327.2327220869877,7,"S000381"
330.4998894884174,8,"S000381"
372.59304784005224,9,"S000381"
259.9262145487027,0,"S000382"
279.5983863349785,1,"S000382"
268.1166903137379,2,"S000382"
304.7198123191237,3,"S000382"
291.7990477466986,4,"S000382"
397.0562129733037,5,"S000382"
319.5391938167508,6,"S000382"
384.4742484712465,7,"S000382"
333.4244840301576,8,"S000382"
415.97366809479087,9,"S000382"
221.83813865205934,0,"S000383"
250.36254216617036,1,"S000383"
225.89862602876704,2,"S000383"
242.6184952515612,3,"S000383"
235.55334988898866,4,"S000383"
217.77057955792228,5,"S000383"
292.34207791206836,6,"S000383"
239.56983199692115,7,"S000383"
263.0173837756108,8,"S000383"
254.43612632276907,9,"S000383"
215.95226765786907,0,"S000384"
241.14495090680677,1,"S000384"
235.38887231450536,2,"S000384"
288.43644790301687,3,"S000384"
273.6345324846027,4,"S000384"
270.82777486911425,5,"S000384"
276.4202997816297,6,"S000384"
314.3190464918495,7,"S000384"
296.0648066661383,8,"S000384"
354.19110938784434,9,"S000384"
211.75768970972342,0,"S000385"
253.65318695096377,1,"S000385"
267.6029045587571,2,"S000385"
255.66640751100627,3,"S000385"
243.69751648836902,4,"S000385"
238.20553703317438,5,"S000385"
224.4190317582378,6,"S000385"
276.90150878256514,7,"S000385"
302.709419537316,8,"S000385"
290.40196776540705,9,"S000385"
289.97938546579235,0,"S000386"
228.3695313273345,1,"S000386"
325.3647266915965,2,"S000386"
341.65038380305447,3,"S000386"
296.75068800883497,4,"S000386"
340.46575659401765,5,"S000386"
365.35469966255937,6,"S000386"
395.9966724343176,7,"S000386"
404.4065007573969,8,"S000386"
344.3225745570857,9,"S000386"
283.7742695333725,0,"S000387"
310.0174831446782,1,"S000387"
346.45381226032544,2,"S000387"
361.32794371789987,3,"S000387"
326.5318137852989,4,"S000387"
400.26279913142355,5,"S000387"
366.8593883014283,6,"S000387"
362.49920826203606,7,"S000387"
406.13291941064193,8,"S000387"
410.1667449353157,9,"S000387"
197.31005524730583,0,"S000388"
267.5716406854977,1,"S000388"
192.0639616222749,2,"S000388"
175.31972291821063,3,"S000388"
173.06273428212018,4,"S000388"
230.11976569535068,5,"S000388"
239.58986750376397,6,"S000388"
251.10644747860962,7,"S000388"
300.8627306374609,8,"S000388"
280.01156333048505,9,"S000388"
227.06342185034447,0,"S000389"
246.65449628033335,1,"S000389"
248.5249329810151,2,"S000389"
301.33338636528714,3,"S000389"
342.2672310176151,4,"S000389"
382.41334670377006,5,"S000389"
334.0175090539172,6,"S000389"
390.7249097976804,7,"S000389"
390.52638087241723,8,"S000389"
447.58242614987887,9,"S000389"
221.8163867609979,0,"S000390"
252.56696268242825,1,"S000390"
233.88928162931933,2,"S000390"
238.34868495247034,3,"S000390"
287.1965204121702,4,"S000390"
275.8767020835847,5,"S000390"
285.4410812793797,6,"S000390"
297.2318787709222,7,"S000390"
283.8471866225666,8,"S000390"
339.14900373197065,9,"S000390"
179.7839978252299,0,"S000391"
202.49795397332701,1,"S000391"
243.8492620734041,2,"S000391"
311.6556513279771,3,"S000391"
255.01491343991384,4,"S000391"
309.9085269883174,5,"S000391"
352.29466676185416,6,"S000391"
384.6115648624789,7,"S000391"
388.9865887037384,8,"S000391"
388.0237702799894,9,"S000391"
286.8021837852486,0,"S000392"
326.10259136483563,1,"S000392"
260.7792977357464,2,"S000392"
333.58047439227414,3,"S000392"
363.6104538737367,4,"S000392"
361.5502325006481,5,"S000392"
384.27277016792584,6,"S000392"
418.3478342081139,7,"S000392"
346.20332241237134,8,"S000392"
401.1947233129962,9,"S000392"
236.96630439901608,0,"S000393"
255.43211166338563,1,"S000393"
213.5328991894434,2,"S000393"
284.73774600743747,3,"S000393"
226.33111210044737,4,"S000393"
253.96314880033052,5,"S000393"
282.9788503937561,6,"S000393"
267.68839586286833,7,"S000393"
302.6687605878797,8,"S000393"
271.6506111782218,9,"S000393"
266.85785065630876,0,"S000394"
295.62653254860663,1,"S000394"
357.312866015894,2,"S000394"
355.2519863585729,3,"S000394"
382.0255310243622,4,"S000394"
464.2451832689853,5,"S000394"
438.60336731511234,6,"S000394"
443.1767741631874,7,"S000394"
484.93660542306384,8,"S000394"
551.4173796590893,9,"S000394"
231.77238153377436,0,"S000395"
252.27268989280049,1,"S000395"
300.91204653988586,2,"S000395"
230.26825198132516,3,"S000395"
311.00778045283636,4,"S000395"
302.57755393751705,5,"S000395"
323.77436324361304,6,"S000395"
358.9432364169803,7,"S000395"
361.9806014966677,8,"S000395"
374.2761894690481,9,"S000395"
290.97786830674346,0,"S000396"
306.60847030584796,1,"S000396"
325.3352348649066,2,"S000396"
324.3099149867551,3,"S000396"
378.47965717148696,4,"S000396"
359.954321665501,5,"S000396"
390.9793231403466,6,"S000396"
373.49079715829004,7,"S000396"
410.16537372070303,8,"S000396"
410.21291528709077,9,"S000396"
188.91218260949512,0,"S000397"
237.45068572386782,1,"S000397"
228.252444418102,2,"S000397"
228.2142352321677,3,"S000397"
172.7396900709345,4,"S000397"
245.75913576823604,5,"S000397"
211.29582992261692,6,"S000397"
215.0985613414225,7,"S000397"
252.63316374929673,8,"S000397"
236.55346603780683,9,"S000397"
246.59008817258749,0,"S000398"
191.0110947156478,1,"S000398"
240.19402175566128,2,"S000398"
299.8718369555927,3,"S000398"
228.16740721884509,4,"S000398"
228.88736727103597,5,"S000398"
192.4252373409984,6,"S000398"
270.3918890226738,7,"S000398"
251.00819836519105,8,"S000398"
259.5301002813986,9,"S000398"
314.0242063034347,0,"S000399"
273.22434901198994,1,"S000399"
272.39039451827483,2,"S000399"
264.9296904669068,3,"S000399"
324.66131733032,4,"S000399"
380.72823293846204,5,"S000399"
405.7545559146156,6,"S000399"
368.1382375582055,7,"S000399"
373.9241192955178,8,"S000399"
375.06252964475607,9,"S000399"
256.7817910864486,0,"S000400"
230.44154847937838,1,"S000400"
244.49195496060742,2,"S000400"
287.57088617617956,3,"S000400"
261.76725126413123,4,"S000400"
262.8590699280248,5,"S000400"
232.92699696894755,6,"S000400"
258.7111699767699,7,"S000400"
343.7146706255936,8,"S000400"
309.177652375677,9,"S000400"
251.08178102209826,0,"S000401"
254.75288054214337,1,"S000401"
287.25391498421845,2,"S000401"
295.2830513554201,3,"S000401"
292.54838224696755,4,"S000401"
294.7736574241152,5,"S000401"
241.51870957812335,6,"S000401"
335.3763955538964,7,"S000401"
282.8864029730817,8,"S000401"
331.09862219246503,9,"S000401"
239.93072724433597,0,"S000402"
206.5856072582768,1,"S000402"
223.90956545051134,2,"S000402"
293.4812398284217,3,"S000402"
206.63116224268813,4,"S000402"
250.13104702985618,5,"S000402"
239.0625866799109,6,"S000402"
260.2847302944053,7,"S000402"
278.23783145207364,8,"S000402"
242.33681399399202,9,"S000402"
252.43889236427955,0,"S000403"
272.43887628246176,1,"S000403"
287.43877095067194,2,"S000403"
272.7544293237608,3,"S000403"
301.10404032051764,4,"S000403"
363.8150690181393,5,"S000403"
300.8177315024749,6,"S000403"
353.7565788882177,7,"S000403"
375.25097198777763,8,"S000403"
380.3261421699584,9,"S000403"
221.35879611207136,0,"S000404"
224.01361798859955,1,"S000404"
283.56384507748976,2,"S000404"
314.0099824186336,3,"S000404"
276.2123807259484,4,"S000404"
321.3007900084651,5,"S000404"
293.64099008204647,6,"S000404"
347.87547952246376,7,"S000404"
327.2644555801357,8,"S000404"
342.3809473082552,9,"S000404"
283.8067633266691,0,"S000405"
235.5257078200375,1,"S000405"
289.0184918502875,2,"S000405"
334.5950333601157,3,"S000405"
295.37834152112055,4,"S000405"
326.543459525935,5,"S000405"
331.1421401761302,6,"S000405"
331.1673042118902,7,"S000405"
342.5602541964649,8,"S000405"
383.3790630447687,9,"S000405"
287.05680401057106,0,"S000406"
300.7701940457745,1,"S000406"
309.1595246562254,2,"S000406"
332.1768676786424,3,"S000406"
307.9419129876,4,"S000406"
279.92763099651677,5,"S000406"
335.86408643709444,6,"S000406"
391.3396279221942,7,"S000406"
351.89097461055354,8,"S000406"
422.35200461141983,9,"S000406"
238.97947959748845,0,"S000407"
317.6521167615156,1,"S000407"
288.10620980211644,2,"S000407"
304.81869475051417,3,"S000407"
339.92111580072276,4,"S000407"
315.23498618218815,5,"S000407"
374.77474489760453,6,"S000407"
327.314432691467,7,"S000407"
360.8241570648627,8,"S000407"
424.1043836149482,9,"S000407"
255.21971896670024,0,"S000408"
261.50670196088214,1,"S000408"
302.1538362939923,2,"S000408"
345.047347046411,3,"S000408"
278.7537370298834,4,"S000408"
321.40960007189784,5,"S000408"
315.3323315484184,6,"S000408"
352.7007015141432,7,"S000408"
376.62144695846666,8,"S000408"
348.07873563081625,9,"S000408"
181.9927592463753,0,"S000409"
173.62780420969239,1,"S000409"
215.01793565136052,2,"S000409"
187.4844758603603,3,"S000409"
308.9422384094526,4,"S000409"
309.75861064276194,5,"S000409"
287.4006278002581,6,"S000409"
301.42989610066155,7,"S000409"
320.33552362201186,8,"S000409"
379.5915377213388,9,"S000409"
253.15127240032842,0,"S000410"
291.2657757020656,1,"S000410"
302.81236160015663,2,"S000410"
288.8624225429362,3,"S000410"
250.15342126800755,4,"S000410"
285.9120749035016,5,"S000410"
302.9052246853315,6,"S000410"
327.96648226313187,7,"S000410"
322.61679803059303,8,"S000410"
310.3387010326512,9,"S000410"
287.9510623288577,0,"S000411"
298.26764349036563,1,"S000411"
276.65388551410615,2,"S000411"
228.26757216334693,3,"S000411"
292.3212335033666,4,"S000411"
315.3488224073844,5,"S000411"
298.3507039103862,6,"S000411"
301.39000909167856,7,"S000411"
297.3215785805609,8,"S000411"
315.0231869067874,9,"S000411"
228.3625456865805,0,"S000412"
240.3518581654284,1,"S000412"
207.6945144611214,2,"S000412"
227.56568785395982,3,"S000412"
264.40332365447233,4,"S000412"
255.83886022217234,5,"S000412"
266.96062021806927,6,"S000412"
265.126985899975,7,"S000412"
257.61493673021994,8,"S000412"
245.23592527858168,9,"S000412"
256.9942209000698,0,"S000413"
260.54339966157613,1,"S000413"
255.92885553849393,2,"S000413"
294.97181475611114,3,"S000413"
291.33673082618867,4,"S000413"
271.6224197978653,5,"S000413"
265.55948037120146,6,"S000413"
283.61875518480963,7,"S000413"
303.48352652232614,8,"S000413"
303.9445829139194,9,"S000413"
289.57118514906915,0,"S000414"
298.13774541834454,1,"S000414"
258.96533046129343,2,"S000414"
291.40443772935964,3,"S000414"
331.7039183944697,4,"S000414"
326.72691144769675,5,"S000414"
341.19079401872324,6,"S000414"
319.1815360089648,7,"S000414"
353.78251840630116,8,"S000414"
335.8980007810471,9,"S000414"
284.12662120466143,0,"S000415"
288.8834206387049,1,"S000415"
293.7162298904703,2,"S000415"
311.58288910738787,3,"S000415"
321.3859586937066,4,"S000415"
379.7314356471069,5,"S000415"
399.73549581626855,6,"S000415"
445.9532535602609,7,"S000415"
409.69443049102836,8,"S000415"
463.68308592350854,9,"S000415"
273.9197064726355,0,"S000416"
276.84216391061284,1,"S000416"
241.02131904738062,2,"S000416"
256.01800203814656,3,"S000416"
227.0538120786729,4,"S000416"
297.1035392666582,5,"S000416"
217.82026835390718,6,"S000416"
305.52169138491433,7,"S000416"
302.08667256275163,8,"S000416"
332.6238314660719,9,"S000416"
274.84221271362435,0,"S000417"
266.6304931121434,1,"S000417"
265.87792739486684,2,"S000417"
281.9387716531525,3,"S000417"
314.9409767516807,4,"S000417"
307.8818218826949,5,"S000417"
345.4567509991402,6,"S000417"
282.2823093793464,7,"S000417"
312.3559340525477,8,"S000417"
268.86908395766886,9,"S000417"
287.44131466204266,0,"S000418"
312.1463135681118,1,"S000418"
331.55687308107866,2,"S000418"
293.23403266739365,3,"S000418"
308.5495126993683,4,"S000418"
295.78734756002933,5,"S000418"
334.58828181236476,6,"S000418"
312.7451287059604,7,"S000418"
341.52877322380107,8,"S000418"
347.22560155007307,9,"S000418"
213.7734296789206,0,"S000419"
291.20168074825887,1,"S000419"
277.95298922997955,2,"S000419"
284.12808735277,3,"S000419"
243.78871118172955,4,"S000419"
331.0683405174868,5,"S000419"
331.3328037344575,6,"S000419"
372.64192468790986,7,"S000419"
338.17570058154104,8,"S000419"
361.93887687655536,9,"S000419"
254.8486240199527,0,"S000420"
285.5422914116165,1,"S000420"
294.03828789510305,2,"S000420"
356.2460122140569,3,"S000420"
319.0767667189004,4,"S000420"
349.5687303391276,5,"S000420"
376.0708876589436,6,"S000420"
388.47863067348135,7,"S000420"
399.28520481808005,8,"S000420"
444.83388908386604,9,"S000420"
223.43401498308617,0,"S000421"
290.46151927953923,1,"S000421"
265.4864933910775,2,"S000421"
281.6084242938095,3,"S000421"
321.88950534784453,4,"S000421"
278.4554903488421,5,"S000421"
311.73558492885627,6,"S000421"
306.16211760707677,7,"S000421"
334.2035545781763,8,"S000421"
339.1029662052102,9,"S000421"
285.93899692403477,0,"S000422"
357.706576292193,1,"S000422"
292.83768369720707,2,"S000422"
370.67475131463016,3,"S000422"
362.0714654095683,4,"S000422"
372.39085917108787,5,"S000422"
376.24771637662394,6,"S000422"
383.01749321526995,7,"S000422"
397.7131283493627,8,"S000422"
360.83061166784535,9,"S000422"
234.79855734449387,0,"S000423"
260.00165284708066,1,"S000423"
271.31712083602525,2,"S000423"
273.56566907358246,3,"S000423"
301.2051430019137,4,"S000423"
270.8155805047151,5,"S000423"
269.9582123560925,6,"S000423"
311.4318673647763,7,"S000423"
303.0676387982256,8,"S000423"
346.7739279915725,9,"S000423"
341.88559848474006,0,"S000424"
289.54090687504265,1,"S000424"
271.6200858677368,2,"S000424"
279.16709288586213,3,"S000424"
343.72749703735695,4,"S000424"
304.51255503704056,5,"S000424"
310.4764593741732,6,"S000424"
304.2253938660862,7,"S000424"
345.55900783754856,8,"S000424"
414.9782263271287,9,"S000424"
271.44359908160953,0,"S000425"
266.45281051307614,1,"S000425"
270.491962975551,2,"S000425"
273.02485541878394,3,"S000425"
244.09083283743786,4,"S000425"
308.52883412584885,5,"S000425"
273.8576702745772,6,"S000425"
305.83926239571946,7,"S000425"
268.8041464340905,8,"S000425"
240.35967435099184,9,"S000425"
280.45987836225197,0,"S000426"
258.15526807015266,1,"S000426"
312.1677812076351,2,"S000426"
323.9110844192213,3,"S000426"
344.52517773195393,4,"S000426"
367.45651267758944,5,"S000426"
357.0144903378609,6,"S000426"
376.374587386926,7,"S000426"
394.40142460068705,8,"S000426"
432.709198359574,9,"S000426"
354.642845473434,0,"S000427"
272.09586258522586,1,"S000427"
285.6967945929497,2,"S000427"
292.4891474277109,3,"S000427"
289.41617155217307,4,"S000427"
333.68766465333016,5,"S000427"
318.9287783368656,6,"S000427"
316.33003084469027,7,"S000427"
282.61706233259815,8,"S000427"
316.5973783144038,9,"S000427"
271.64306636158756,0,"S000428"
299.3872620960543,1,"S000428"
305.392237693679,2,"S000428"
226.9979196701054,3,"S000428"
270.33088101597133,4,"S000428"
297.1687486385139,5,"S000428"
331.01410436525475,6,"S000428"
310.80048861420687,7,"S000428"
315.73011360548225,8,"S000428"
319.16566455787415,9,"S000428"
233.03446532470306,0,"S000429"
267.5487022999456,1,"S000429"
248.53013071967771,2,"S000429"
288.1699583790787,3,"S000429"
276.4557551231952,4,"S000429"
289.86026460545247,5,"S000429"
340.0916729029462,6,"S000429"
350.4186277966203,7,"S000429"
339.75728372776337,8,"S000429"
388.12960025796264,9,"S000429"
274.3454325227637,0,"S000430"
281.95140924526726,1,"S000430"
298.00810539486105,2,"S000430"
313.38273615962737,3,"S000430"
303.20469088263815,4,"S000430"
275.32422190089574,5,"S000430"
334.0678903167884,6,"S000430"
293.7082471901547,7,"S000430"
331.4921587150689,8,"S000430"
324.62022005580644,9,"S000430"
312.3682723396015,0,"S000431"
237.0224794699776,1,"S000431"
307.5507086191668,2,"S000431"
300.71278897097466,3,"S000431"
331.2602523500896,4,"S000431"
371.62948497457836,5,"S000431"
366.1114112488678,6,"S000431"
329.6947810985896,7,"S000431"
378.80873673128946,8,"S000431"
420.50605002292934,9,"S000431"
199.80089699864618,0,"S000432"
229.8910390268685,1,"S000432"
249.0019544049703,2,"S000432"
278.40632330797877,3,"S000432"
348.03301497130667,4,"S000432"
325.2121428304709,5,"S000432"
358.7402668265034,6,"S000432"
355.1327266604883,7,"S000432"
302.3860475069703,8,"S000432"
379.11401629174196,9,"S000432"
255.43044311076116,0,"S000433"
276.06228902345134,1,"S000433"
289.33404699608803,2,"S000433"
309.38314753663695,3,"S000433"
293.52114637591876,4,"S000433"
309.4102234542653,5,"S000433"
384.7428721253869,6,"S000433"
377.6927129621347,7,"S000433"
333.0498580643791,8,"S000433"
377.34273541446004,9,"S000433"
212.44766894707595,0,"S000434"
270.01607049503406,1,"S000434"
246.8166085650192,2,"S000434"
266.37518485428706,3,"S000434"
295.02013729653453,4,"S000434"
253.56805859910475,5,"S000434"
314.9862326667995,6,"S000434"
367.71589416185583,7,"S000434"
268.20645174565897,8,"S000434"
288.218874321041,9,"S000434"
232.12395608381817,0,"S000435"
221.42253478437073,1,"S000435"
214.46346957213876,2,"S000435"
243.30853059372467,3,"S000435"
212.37562612226165,4,"S000435"
247.7704288472078,5,"S000435"
179.76712022116828,6,"S000435"
228.58135957827082,7,"S000435"
286.7583640512336,8,"S000435"
249.73360157673017,9,"S000435"
225.3888373498627,0,"S000436"
233.94578892620953,1,"S000436"
264.5983325380152,2,"S000436"
234.1488088856936,3,"S000436"
280.74530787828786,4,"S000436"
246.61482178967455,5,"S000436"
306.70014491097066,6,"S000436"
321.54906583838846,7,"S000436"
309.40679935065896,8,"S000436"
337.5797702039595,9,"S000436"
297.56356300518314,0,"S000437"
294.22321292879724,1,"S000437"
315.3207289163288,2,"S000437"
346.9448331407448,3,"S000437"
289.6915026932204,4,"S000437"
335.83667834739276,5,"S000437"
332.95571596569727,6,"S000437"
390.6821340244873,7,"S000437"
418.5520666410797,8,"S000437"
414.9501034527975,9,"S000437"
241.53785047099396,0,"S000438"
189.96072768164103,1,"S000438"
255.2974684809158,2,"S000438"
232.5285487495556,3,"S000438"
335.7842108789487,4,"S000438"
229.526596330366,5,"S000438"
285.3047026409828,6,"S000438"
295.5795382675412,7,"S000438"
334.6883238861826,8,"S000438"
315.9870057816587,9,"S000438"
336.61065134667297,0,"S000439"
300.16014673204364,1,"S000439"
